@relation humvar_complete

@attribute Binding numeric
@attribute SProtFT0 numeric
@attribute SProtFT1 numeric
@attribute SProtFT2 numeric
@attribute SProtFT3 numeric
@attribute SProtFT4 numeric
@attribute SProtFT5 numeric
@attribute SProtFT6 numeric
@attribute SProtFT7 numeric
@attribute SProtFT8 numeric
@attribute SProtFT9 numeric
@attribute SProtFT10 numeric
@attribute SProtFT11 numeric
@attribute SProtFT12 numeric
@attribute Interface numeric
@attribute Relaccess numeric
@attribute Impact numeric
@attribute HBonds numeric
@attribute SPhobic numeric
@attribute CPhim numeric
@attribute BCharge numeric
@attribute SSGeom numeric
@attribute Voids numeric
@attribute MLargest1 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute MLargest10 numeric
@attribute NLargest1 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest7 numeric
@attribute NLargest8 numeric
@attribute NLargest9 numeric
@attribute NLargest10 numeric
@attribute Clash numeric
@attribute Glycine numeric
@attribute Proline numeric
@attribute CisPro numeric
@attribute dataset {PD,SNP}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.169,0.355365,20,0,0.01,0,0,0,526.525,230.674,148.674,144.748,113.684,93.785,80.829,79.191,78.973,78.463,526.525,230.674,148.674,144.748,113.684,93.785,79.191,78.973,78.463,77.714,-3.57,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.141,0.37081,20,0,0.43,0,0,0,289.792,210.078,155.693,144.377,137.415,111.405,96.005,92.834,84.962,83.597,289.792,210.078,155.693,144.377,137.415,111.405,96.005,92.834,84.962,83.597,-5.42,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.005,1,20,-0.78,0,-1,0,0,146.153,126.116,110.078,97.514,84.77,81.33,78.501,78.116,67.612,65.542,146.153,126.116,110.078,97.514,84.77,81.33,78.501,78.116,67.612,65.542,0,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.437,1,20,-0.87,0,-1,0,0,601.034,272.924,193.543,113.616,79.54,75.434,62.945,56.809,55.505,54.53,601.034,272.924,193.543,113.616,79.54,75.434,62.945,56.809,55.505,54.53,-2.01,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.059,74.824,0.55919,20,-0.38,0,0,0,0,368.455,294.912,283.384,177.997,172.872,122.246,114.738,105.531,105.007,91.5,368.455,294.912,283.384,177.997,172.872,122.246,114.738,105.531,105.007,91.5,-1.73,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.839,1.917,1,-20,-0.87,0,-1,0,4.353,587.703,313.937,160.479,154.672,141.829,138.974,126.669,84.15,80.268,67.991,592.056,225.738,160.479,154.672,141.829,138.974,126.669,84.15,80.268,67.991,-4.48,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.427,1,20,-0.08,0,-1,0,0,157.975,129.561,116.179,96.613,70.996,70.418,64.289,60.621,57.378,56.08,157.975,129.561,116.179,96.613,70.996,70.418,64.289,60.621,57.378,56.08,-4.91,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.735,0.698357,20,-0.32,0,-2,0,0,10.282,6.057,4.125,0,0,0,0,0,0,0,10.282,6.057,4.125,0,0,0,0,0,0,0,3.65,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733,1,20,0,0.29,0,0,0,281.323,251.896,193.554,110.159,80.62,79.457,78.88,69.705,66.809,64.849,281.323,193.554,156.469,110.159,80.62,79.457,78.88,69.705,66.809,64.849,-3.56,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804,1,20,0,0.87,0,0,0,99.731,55.829,33.704,32.667,29.405,27.51,23.696,20.382,17.601,16.798,99.731,92.463,55.829,33.704,32.667,29.405,27.51,23.696,20.382,19.927,-5.16,-100,-100,0,PD
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60.362,0.772709,-20,-0.48,0,2,0,0,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,-9.96,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.092,99.824,0.467355,20,0,0,0,0,0,127.929,123.691,93.849,74.255,74.173,56.078,55.152,52.93,42.498,30.265,127.929,123.691,93.849,74.255,74.173,56.078,55.152,52.93,42.498,30.265,1.11,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.51,0.52698,11.19,-1.11,0,1,0,0,321.15,168.515,75.076,69.75,54.693,53.941,42.229,27.331,25.61,25.432,321.15,168.515,75.076,69.75,54.704,53.941,42.229,27.331,25.61,25.432,-4.14,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,1,20,-0.08,0,0,0,0,143.378,134.707,109.175,101.55,86.223,81.877,77.789,73.724,70.507,68.166,143.378,134.707,129.118,101.55,86.223,81.877,77.789,73.724,70.507,68.166,188.09,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.905,0.394646,20,0,1.36,-1,0,0,161.678,124.735,98.157,63.545,60.287,49.608,44.322,36.724,32.934,27.455,161.678,124.735,98.157,63.545,60.287,49.608,44.322,36.724,32.934,27.455,-5.91,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.244,0.498978,20,-0.38,0,0,0,0,382.723,212.291,202.533,171.808,145.533,124.47,114.305,112.934,102.171,100.905,382.723,212.291,202.533,171.808,145.533,124.47,114.305,112.934,102.171,100.905,-2.75,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276,0,1,20,0,1.96,-1,0,0,280.07,125.382,123.504,114.339,96.475,64.355,63.281,59.432,58.271,56.133,280.07,125.382,123.504,114.339,96.475,64.355,63.281,59.432,58.271,56.118,356.81,-1.601,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.627,0.331329,20,-0.32,0,0,0,0,490.19,284.706,175.209,151.65,137.19,124.839,107.943,106.641,104.815,87.603,490.19,284.706,175.209,151.65,137.19,124.839,107.943,106.641,104.815,87.603,-1.67,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.534,1,20,0,0.32,0,0,0,169.637,127.153,123.299,103.526,25.106,23.603,23.543,16.525,15.908,14.655,169.637,127.153,123.299,103.526,25.106,23.603,23.543,16.525,15.908,14.655,878.53,-100,5.2066,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.356,1,20,0,1.36,-1,0,0,123.392,99.884,88.143,75.145,70.4,66.158,65.266,64.929,53.124,52.797,123.392,99.884,88.143,75.145,70.4,66.158,65.266,64.929,53.124,52.797,-9.67,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.184,1,20,0,0.43,0,0,20.567,356.55,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,-1.38,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.467,1,20,0,0.38,0,0,0,362.82,291.899,269.524,256.919,224.35,218.342,196.271,171.342,158.363,153.69,362.82,291.899,269.524,256.919,224.35,218.342,196.271,171.342,158.363,153.69,0,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,1,0,0,0,0,-9.025,0.051,1,20,-0.38,0,0,0,0,231.793,216.797,174.601,125.546,72.913,59.881,47.153,47.103,46.007,40.79,231.793,216.797,174.601,125.546,72.913,59.881,47.153,47.103,46.007,40.79,1783.55,-1.7552,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.413,0.655115,20,0,0,0,0,0,81.666,77.338,67.404,61.372,55.657,51.053,47.246,46.302,44.592,44.278,81.666,77.338,67.404,61.372,55.657,51.053,47.246,46.302,44.592,44.278,-5.21,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18,48.239,0.464857,20,-0.38,0,0,0,0,284.967,225.219,163.953,157.917,148.837,127.816,121.852,104.686,100.677,99.185,284.967,225.219,163.953,157.917,148.837,127.816,121.852,104.686,100.677,99.185,3.81,-5.3738,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,1,20,0,0.48,-2,0,0,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,-8.17,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.118,0.554,20,-0.79,0,0,0,0,205.076,148.842,145.507,138.246,118.215,115.414,96.727,90.305,67.66,66.185,205.076,148.842,145.507,138.246,118.215,115.414,96.727,90.305,67.66,66.185,-1.53,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529486,20,0,0.97,1,0,0,165.311,162.73,156.93,139.265,122.231,107.743,97.997,86.946,68.227,65.657,165.311,162.73,156.93,139.265,122.231,107.743,97.997,86.946,68.227,65.657,45.72,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.578,0.494414,-20,0,0.48,-2,0,0,274.097,139.075,127.324,107.021,98.427,95.949,93.945,92.112,90.105,85.378,274.097,139.075,127.324,107.021,98.427,95.949,93.945,92.112,90.105,85.378,-6.3,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.123,1,8.04,-0.08,0,-1,0,0,135.846,124.343,96.489,82.297,81.981,70.322,68.097,63.17,61.265,46.695,135.846,124.343,96.489,82.297,81.981,70.322,68.097,63.17,61.265,46.695,-7.53,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.616,46.387,1,20,-1.11,0,1,0,0,220.81,211.39,210.438,158.258,66.546,66.161,65.346,61.561,57.18,53.742,220.81,211.39,210.438,158.258,66.546,66.161,65.346,61.561,57.18,53.742,-6.25,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838,1,20,-0.6,0,0,0,0,213.71,70.527,51.858,49.442,49.048,48.535,45.648,44.804,32.472,29.335,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,-12.74,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.796,1,20,-0.29,0,0,0,0,709.91,612.121,455.767,375.921,187.217,181.317,179.972,150.355,142.58,113.883,709.91,612.121,455.767,375.921,187.217,181.317,179.972,150.355,142.58,113.883,-4.44,-100,-100,0,SNP
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.158,27.846,1,-20,-0.48,0,2,0,0,388.568,190.578,113.894,63.833,48.915,45.134,39.953,30.639,28.904,27.025,388.568,190.578,113.894,63.833,48.915,45.134,39.953,30.639,28.904,27.025,-4.85,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.411,0.374818,20,0,0,0,0,0,80.476,58.752,53.747,41.432,31.279,29.293,28.625,28.335,28.14,28.018,80.476,58.752,53.747,41.432,31.279,29.293,28.625,28.335,28.14,28.018,-4.6,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.592,0.399197,20,0,0.19,0,0,0,316.465,307.607,237.469,165.422,121.5,113.032,106.661,105.954,101.345,82.799,316.465,307.607,237.469,165.422,121.5,113.032,106.661,105.954,101.345,82.799,-3.81,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.062,0.564601,20,0,1.54,-1,0,257.524,504.158,162.647,152.759,128.597,74.544,70.232,66.426,55.515,49.212,47.68,761.682,144.291,114.478,75.453,59.82,54.298,48.288,44.078,40.868,27.938,-0.63,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.485,0.331329,20,-0.3,0,0,0,0,74.981,74.08,73.523,70.558,64.559,55.388,47.294,41.707,39.593,35.112,74.981,74.08,73.523,70.558,64.559,55.388,47.294,41.707,39.593,39.283,-2.19,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.436,0.4,-20,-1.84,0,1,0,0,305.285,279.941,276.437,197.993,137.841,118.683,101.242,99.983,89.226,82.743,305.285,279.941,276.437,197.993,137.841,118.683,101.242,99.983,89.226,82.743,-1.8,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466667,20,-0.19,0,0,0,0,162.862,142.146,65.236,64.292,52.862,50.823,49.532,46.001,44.122,43.901,162.862,142.146,65.236,64.292,52.862,50.823,49.532,46.001,44.122,41.342,-0.77,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.715,0.561568,20,0,1.11,-1,0,0,309.44,121.904,119.501,115.849,95.299,92.374,90.367,89.71,89.334,66.06,309.44,121.904,119.501,115.849,95.299,92.374,90.367,89.71,89.334,66.06,-9.98,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475766,20,0,0.01,0,0,0,498.274,355.376,321.572,297.933,255.899,233.243,215.859,208.222,198.704,184.042,498.274,355.376,321.572,297.933,255.899,233.243,215.859,198.704,184.042,169.097,-6.02,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-0.6,0,0,0,0,172.794,136.964,98.724,85.663,84.077,77.079,76.224,70.601,68.03,65.364,172.794,136.964,98.724,85.663,84.077,77.079,76.224,70.601,68.03,65.364,-5.08,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.227,0.41805,20,-0.47,0,0,0,0,36.346,27.364,19.538,17.606,17.462,16.114,15.987,15.295,11.481,10.296,36.346,27.364,19.538,17.606,17.462,16.114,15.987,15.363,11.481,10.296,-4.62,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.437,1,20,-0.19,0,0,0,0,37.601,19.985,13.375,12.098,10.091,9.995,9.994,9.587,8.945,8.184,37.601,19.985,13.375,12.098,10.091,9.995,9.994,9.587,8.945,8.184,-6.62,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,1,20,0,0.12,0,0,0,284.994,132.982,129.818,106.139,90.732,90.526,87.941,85.892,85.428,84.792,284.994,132.982,129.818,105.501,90.732,90.526,87.941,85.892,85.428,84.792,-3.79,2.4263,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.399,0.691832,20,-0.21,0,0,0,0,210.582,152.823,145.973,120.737,108.957,93.172,87.709,86.842,81.103,76.814,210.582,152.823,145.973,120.737,108.957,93.172,87.709,86.842,81.103,76.814,-7.99,1.5594,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.677,0.409148,20,0,1.37,0,0,0,229.125,176.107,148.902,142.674,139.143,113.491,97.366,85.701,76.368,71.371,229.125,176.107,148.902,142.674,139.143,113.491,97.366,85.701,76.368,71.371,-7.58,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642907,20,0,0.42,0,0,0,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,62.2,-2.1829,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05,1,20,0,0.08,0,0,0,473.713,344.887,274.396,158.56,151.891,150.422,127.52,84.066,80.466,80.092,473.713,344.887,274.396,158.56,151.891,150.422,127.52,84.066,80.466,80.092,-3.17,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.829,0.785112,-20,-1.84,0,1,0,0,464.542,239.632,134.779,108.771,79.169,69.46,69.297,68.115,55.453,52.84,464.542,239.632,134.779,108.771,79.169,69.46,69.297,68.115,55.453,52.84,-3.92,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.074,0.288,0.496467,20,0,0.19,0,0,-2.474,116.42,48.576,45.524,41.277,40.831,35.285,32.532,32.278,29.353,27.83,113.946,48.576,45.524,41.277,40.831,35.285,32.532,32.278,29.353,27.83,-7.1,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.286,0.713768,20,-1.4,0,0,0,0,352.05,243.191,202.706,199.521,149.908,107.227,100.924,99.282,98.411,98.126,352.05,243.191,202.706,199.521,149.908,107.227,100.924,99.282,98.411,98.126,-13.68,-100,-100,0,PD
0,0,0,0,0,1,0,0,0,0,1,0,0,0,-31.353,61.026,1,20,-1.4,0,0,0,0,295.411,158.07,136.207,120.552,106.773,62.184,60.871,44.481,37.414,25.319,295.411,158.07,136.207,120.552,106.773,62.184,60.871,44.481,37.414,25.319,-2.29,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.842,0.298303,20,0,0,0,0,0,516.202,211.171,123.993,107.375,106.706,99.73,92.062,91.774,89.096,81.565,516.202,211.171,123.993,107.375,106.706,99.73,92.062,91.774,89.096,81.565,-8.21,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.098,1,20,0,0.08,0,0,0,82.825,54.711,48.312,28.897,28.888,25.618,19.846,16.829,15.721,15.642,82.825,54.711,48.312,28.897,28.888,25.618,19.846,16.829,15.721,15.642,-4.5,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0.562355,20,0,0,0,0,0,310.862,249.477,198.025,121.297,106.446,105.943,67.404,52.431,50.834,49.982,310.862,249.477,198.025,121.297,106.446,105.943,67.404,52.431,50.834,49.982,-4.28,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625932,20,0,1.26,1,0,0,128.965,115.86,88.903,74.407,67.073,62.874,55.674,51.528,49.907,44.163,128.965,115.86,91.185,67.073,62.874,55.674,51.528,49.907,44.163,38.36,-17.13,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.146,34.959,1,20,0,0.42,-1,0,0,281.557,179.696,177.331,166.562,164.665,149.392,149.107,141.932,136.461,130.66,281.557,179.696,177.331,166.562,164.665,149.392,149.107,141.932,136.461,130.66,-12.59,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855,1,20,0,1.73,-1,0,0,305.285,276.751,276.437,197.993,137.841,118.683,106.889,101.242,99.983,89.226,305.285,279.941,276.437,197.993,137.841,118.683,101.242,99.983,89.226,82.743,118.8,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.145,1,20,-0.74,0,-1,0,0,37.136,36.699,34.348,33.368,26.948,26.084,23.09,23.077,22.708,21.829,37.136,36.699,34.348,33.368,26.948,26.084,23.09,23.077,22.708,21.829,-3.51,-100,-100,0,SNP
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.074,1,20,0,0.02,0,0,-7.011,725.741,566.004,99.471,89.911,62.979,61.27,44.094,40.142,37.3,35.71,718.73,566.004,99.471,89.911,87.648,61.27,44.094,40.142,37.3,35.71,26.16,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.653,0.29262,7.29,-2.17,0,1,0,0,522.226,254.28,248.59,193.582,182.228,175.039,126.852,106.781,105.762,103.805,522.226,254.28,248.59,193.582,182.228,175.039,126.852,106.781,105.762,103.805,-8.53,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.671,0.343252,20,0,0.48,-2,0,0,860.957,529.394,465.973,456.593,349.945,315.836,201.841,132.45,125.282,123.338,860.957,529.394,465.973,456.593,349.945,315.836,201.841,132.45,125.282,123.338,-7.17,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.424,0,0.42439,20,0,1.42,0,0,0,292.808,161.837,153.545,141.626,127.93,123.902,92.074,79.357,78.234,76.019,292.808,161.837,153.545,141.626,127.93,123.902,92.074,79.357,78.234,76.019,-8.26,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780509,20,0,0.01,0,0,-15.417,294.337,148.871,142.493,121.66,101.109,84.165,80.661,79.228,78.654,70.172,278.92,148.871,136.462,121.66,101.109,84.165,80.661,79.228,78.654,70.172,-11.42,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.326,0.11,1,20,0,0.08,0,0,0,162.022,101.159,70.429,57.81,50.781,47.471,47.065,41.727,35.684,34.587,162.022,101.159,70.429,57.81,50.781,47.065,41.727,35.684,35.65,34.587,-2.55,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.642,0.324,0.572849,20,0,0.78,1,0,0,512.633,141.893,141.685,120.82,113.477,109.147,105.234,100.794,96.531,85.544,512.633,141.893,141.685,120.82,113.477,109.147,105.234,100.794,96.531,85.544,-6.94,1.8743,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.233,1,20,0,0,0,0,0,301.736,241.932,221.501,134.578,108.733,75.505,48.842,46.148,44.481,43.842,301.736,241.932,221.501,134.578,108.733,75.505,48.842,46.148,44.481,43.842,-3.61,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.166,0.875763,7.41,-0.46,0,0,0,0,761.682,144.291,114.478,75.453,59.82,54.298,48.288,43.968,40.868,27.938,761.682,144.291,114.478,75.453,59.82,54.298,48.288,44.078,40.868,27.938,13.45,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.565,4.53,0.736283,11.84,-1.4,0,0,0,0,628.372,354.314,342.862,324.412,278.76,224.489,190.605,184.816,174.434,158.088,628.372,354.314,342.862,324.412,278.76,224.489,190.605,184.816,174.434,158.088,-13.96,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.095,137.341,0.273792,20,0,0.43,0,0,0,181.299,133.423,117.825,107.324,105.907,81.522,80.524,77.472,77.197,74.163,181.299,133.423,117.825,107.324,105.907,81.522,80.524,77.472,77.197,74.163,-0.75,-100,-100,0,SNP
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.47,1,20,0,0.3,0,1,0,85.932,48.114,45.029,44.546,43.64,40.897,34.705,33.814,28.966,28.143,85.932,48.114,45.029,44.546,43.638,40.897,34.705,33.814,28.966,28.143,-5.37,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327905,20,-0.01,0,0,0,-54.566,444.036,171.341,148.5,146.207,129.949,128.875,96.669,94.278,87.069,72.613,389.47,171.341,148.5,146.207,129.949,128.875,96.669,94.278,87.069,72.613,-0.66,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.135,0.661938,20,-0.08,0,-1,0,0,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,-4.21,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.77,1,20,-0.43,0,0,0,0,41.572,18.989,16.655,16.653,16.283,15.86,15.591,14.496,14.226,13.931,41.572,18.989,16.655,16.653,16.283,15.86,15.591,14.496,14.226,13.931,-2.28,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.822,0.849372,20,0,2.33,-1,0,0,262.223,212.981,197.692,194.092,166.249,163.738,146.255,142.761,137.378,131.422,262.223,212.981,197.692,195.216,163.738,146.255,142.761,137.378,130.169,120.38,-12.45,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.332,6.154,1,20,0,0.59,0,0,0,213.6,113.287,91.502,66.609,53.477,43.533,41.849,41.748,41.62,41.39,213.6,113.287,91.502,66.609,53.477,43.533,41.849,41.748,41.62,41.39,-14.62,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0.78,1,0,0,1483.093,916.954,556.097,501.141,457.288,441.475,322.536,192.963,186.326,177.211,1483.093,916.954,557.263,503.551,457.288,441.475,322.536,192.963,186.326,177.211,258.97,-1.601,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63144,20,-0.28,0,0,0,0,377.386,361.112,231.355,176.353,142.587,142.278,131.94,130.604,117.482,107.203,377.386,231.355,176.353,142.587,142.278,131.94,130.604,117.482,114.722,114.624,-7.31,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.616,0.938959,20,-1.84,0,1,0,0,172.208,81.188,68.358,42.404,24.706,23.557,18.348,18.153,16.979,13.418,172.208,81.188,68.358,42.404,24.706,23.557,18.348,18.153,16.979,13.418,1.59,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.736,0.524183,20,-1.36,0,1,0,0,498.274,355.376,321.572,297.933,255.899,233.243,215.859,198.704,184.042,169.097,498.274,355.376,321.572,297.933,255.899,233.243,215.859,198.704,184.042,169.097,-4.79,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.812,59.189,0.446018,20,-0.6,0,0,0,0,761.682,144.291,114.478,75.453,59.82,54.298,48.288,44.078,40.868,27.938,761.682,144.291,114.478,75.453,59.82,54.298,48.288,44.078,40.868,27.938,-1.95,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.418,0.496467,20,-1.96,0,1,0,0,247.69,152.359,140.395,102.989,92.469,88.656,75.73,70.794,65.046,63.497,247.69,152.359,140.395,102.989,92.469,88.656,75.73,70.794,65.046,63.497,0,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.34,0.400689,12.47,-1.4,0,0,0,0,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,-6.88,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.137,0.706221,20,0,0.1,0,0,0,128.383,72.106,55.825,52.677,51.471,50.187,39.511,38.93,27.804,27.307,128.383,72.106,55.825,52.677,51.471,50.187,39.511,38.93,27.804,27.307,-7.39,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.449,0.734826,20,-2.33,0,1,0,0,391.098,338.983,330.793,312.863,227.105,204.39,200.459,167.905,153.97,138.447,391.098,338.983,330.793,312.863,227.105,204.39,200.459,167.905,153.97,138.447,0.24,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.045,1,20,0,0.48,-2,0,0,106.508,91.071,71.589,65.808,63.674,56.348,47.175,31.948,31.077,24.18,106.508,91.071,71.589,65.808,63.674,56.348,47.175,31.948,31.077,24.18,-5.99,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.464,1,20,-0.08,0,-1,0,0,9.535,7.37,3.769,3.319,3.027,0,0,0,0,0,9.535,7.37,3.769,3.319,2.199,0,0,0,0,0,-3.73,-100,-100,0,PD
